Timestamp (seconds),Torque [Raw Reading]
3.573,9.888629115
3.573,9.87446414
3.573,9.90667082
3.573,9.902644985
3.573,9.925905365
3.574,9.901899460000001
3.574,9.919941165000001
3.574,9.93917571
3.574,9.908460080000001
3.574,9.93857929
3.574,9.915020700000001
3.574,9.876104295000001
3.574,9.893698685
3.574,9.87983192
3.574,9.891014795
3.574,9.903539615
3.575,9.944841700000001
3.575,9.848967185000001
3.575,9.870438305
3.575,9.896084365
3.575,9.944543490000001
3.589,9.88728717
3.589,9.88669075
3.589,9.89384779
3.589,9.89623347
3.589,9.930974935
3.589,9.90637261
3.589,9.92366879
3.589,9.90100483
3.59,9.909205605
3.59,9.91531891
3.59,9.910994865000001
3.59,9.88370865
3.59,9.865666945000001
3.59,9.90875829
3.59,9.905627085
3.59,9.895189735
3.59,9.907118135000001
3.591,9.897575415
3.591,9.930676725
3.591,9.921134005
3.591,9.91651175
3.591,9.934255245000001
3.591,9.9030923
3.591,9.906819925
3.591,9.93619361
3.591,9.88997106
3.605,9.88460328
3.605,9.943350650000001
3.605,9.924712525
3.605,9.892207635
3.605,9.902346775
3.605,9.960497725
3.605,9.92605447
3.606,9.88669075
3.606,9.895786155
3.606,9.863281265000001
3.606,9.89772452
3.606,9.892804055000001
3.606,9.929334780000001
3.606,9.916362645000001
3.606,9.923519685
3.606,9.884006860000001
3.606,9.936342715
3.606,9.90935471
3.606,9.897277205
3.607,9.862684845
3.607,9.89891736
3.607,9.900557515000001
3.607,9.87297309
3.607,9.928589255
3.607,9.874016825
3.607,9.92814194
3.621,9.947674695
3.621,9.92038848
3.621,9.910100235
3.621,9.915766225
3.621,9.948420220000001
3.621,9.8792355
3.621,9.930080305
3.621,9.921432215000001
3.621,9.92337058
3.622,9.917704590000001
3.622,9.945587225
3.622,9.891611215000001
3.622,9.88430507
3.622,9.90160125
3.622,9.89504063
3.622,9.88281402
3.622,9.937237345
3.622,9.91949385
3.622,9.872376670000001
3.622,9.912187705000001
3.622,9.862684845
3.623,9.941412285
3.623,9.937833765
3.623,9.8673071
3.623,9.892804055000001
3.623,9.880577445
3.637,9.863579475
3.637,9.913976965
3.637,9.881173865000001
3.637,9.888330905
3.637,9.859404535000001
3.637,9.914275175
3.637,9.936342715
3.637,9.90488156
3.637,9.92187953
3.637,9.952744265
3.638,9.929036570000001
3.638,9.905627085
3.638,9.87297309
3.638,9.84404672
3.638,9.951849635
3.638,9.940815865000001
3.638,9.91680996
3.638,9.914871595000001
3.638,9.923967000000001
3.638,9.860746480000001
3.638,9.887883590000001
3.639,9.891760320000001
3.639,9.898470045
3.639,9.83569684
3.639,9.90696903
3.653,9.91531891
3.653,9.940666760000001
3.653,9.925308945000001
3.653,9.929483885
3.653,9.905328875
3.653,9.919941165000001
3.653,9.896084365
3.653,9.89086569
3.653,9.957515625000001
3.653,9.866263365
3.654,9.910100235
3.654,9.93410614
3.654,9.934851665
3.654,9.936044505
3.654,9.88341044
3.654,9.88609433
3.654,9.91919564
3.654,9.900706620000001
3.654,9.95140232
3.654,9.894891525
3.654,9.87565698
3.655,9.86790352
3.655,9.901452145
3.655,9.898768255
3.655,9.901750355
3.655,9.915468015
3.669,9.85895722
3.669,9.968549395
3.669,9.912485915000001
3.669,9.874762350000001
3.669,9.942008705000001
3.669,9.89593526
3.67,9.855229595
3.67,9.925905365
3.67,9.963181615
3.67,9.906819925
3.67,9.92605447
3.67,9.90249588
3.67,9.926501785000001
3.67,9.906074400000001
3.67,9.92426521
3.67,9.88579612
3.67,9.884752385
3.671,9.915169805
3.671,9.891611215000001
3.671,9.920239375000001
3.671,9.91919564
3.671,9.883559545
3.671,9.88758538
3.671,9.886839855
3.671,9.89205853
3.671,9.915020700000001
3.685,9.89056748
3.685,9.85716796
3.685,9.89325137
3.685,9.8792355
3.685,9.91949385
3.685,9.92068669
3.685,9.860895585
3.685,9.929782095
3.685,9.899961095
3.686,9.92873836
3.686,9.904136035
3.686,9.90756545
3.686,9.940964970000001
3.686,9.9388775
3.686,9.901899460000001
3.686,9.890269270000001
3.686,9.90428514
3.686,9.896680785000001
3.686,9.91054755
3.686,9.943797965
3.687,9.91144218
3.687,9.908609185000001
3.687,9.83629326
3.687,9.896382575
3.687,9.886839855
3.687,9.84792345
3.7,9.921283110000001
3.7,9.943499755000001
3.7,9.878489975
3.7,9.920090270000001
3.7,9.91263502
3.7,9.89742631
3.701,9.918897430000001
3.701,9.92366879
3.701,9.91531891
3.701,9.93500077
3.701,9.927843730000001
3.701,9.89056748
3.701,9.87655161
3.701,9.896978995000001
3.701,9.907416345
3.701,9.88848001
3.701,9.91084576
3.702,9.922326845
3.702,9.912336810000001
3.702,9.88937464
3.702,9.91680996
3.702,9.87684982
3.702,9.923967000000001
3.702,9.91323144
3.702,9.893996895
3.702,9.875507875
3.716,9.867157995000001
3.716,9.92754552
3.716,9.90667082
3.716,9.902197670000001
3.716,9.913380545
3.716,9.945587225
3.716,9.913529650000001
3.716,9.911143970000001
3.716,9.960199515000001
3.716,9.93261509
3.717,9.86492142
3.717,9.871332935
3.717,9.917257275
3.717,9.915020700000001
3.717,9.906819925
3.717,9.913827860000001
3.717,9.93857929
3.717,9.892804055000001
3.717,9.899662885
3.717,9.904136035
3.717,9.890120165
3.718,9.906521715
3.718,9.881173865000001
3.718,9.843301195
3.732,9.922923265
3.732,9.873420405000001
3.732,9.88848001
3.732,9.891909425
3.732,9.838678940000001
3.732,9.905776190000001
3.732,9.89474242
3.732,9.916660855
3.732,9.903390510000001
3.733,9.917257275
3.733,9.905776190000001
3.733,9.87148204
3.733,9.860448270000001
3.733,9.91174039
3.733,9.94007034
3.733,9.96899671
3.733,9.94394707
3.733,9.923817895000001
3.733,9.947227380000001
3.733,9.868201730000001
3.733,9.89235674
3.734,9.894593315
3.734,9.885199700000001
3.734,9.88728717
3.734,9.897873625
3.748,9.910100235
3.748,9.91174039
3.748,9.91680996
3.748,9.927396415
3.748,9.89533884
3.748,9.893400475
3.748,9.853142125
3.748,9.848668975
3.748,9.919046535
3.748,9.91710817
3.749,9.853142125
3.749,9.920239375000001
3.749,9.937237345
3.749,9.924116105000001
3.749,9.959006675000001
3.749,9.8911639
3.749,9.949762165000001
3.749,9.89921557
3.749,9.900557515000001
3.749,9.91174039
3.749,9.920090270000001
3.749,9.93649182
3.75,9.915468015
3.75,9.923519685
3.75,9.902943195
3.75,9.876402505
3.764,9.89235674
3.764,9.8822176
3.764,9.891760320000001
3.764,9.87506056
3.764,9.877893555
3.764,9.948718430000001
3.764,9.915020700000001
3.764,9.88877822
3.764,9.904136035
3.764,9.861193795
3.765,9.838529835000001
3.765,9.933211510000001
3.765,9.888927325000001
3.765,9.900855725000001
3.765,9.89891736
3.765,9.908907395
3.765,9.91054755
3.765,9.941114075
3.765,9.889225535000001
3.765,9.893102265000001
3.765,9.928291045
3.765,9.89384779
3.766,9.9358954
3.766,9.939921235
3.766,9.910696655
3.766,9.906819925
3.78,9.86939457
3.78,9.910994865000001
3.78,9.88669075
3.78,9.905030665
3.78,9.876104295000001
3.78,9.887436275
3.78,9.877893555
3.78,9.84583598
3.781,9.865070525
3.781,9.892207635
3.781,9.901153935
3.781,9.912187705000001
3.781,9.93649182
3.781,9.878191765
3.781,9.94543812
3.781,9.902644985
3.781,9.933957035
3.781,9.902197670000001
3.781,9.920239375000001
3.782,9.968251185
3.782,9.87655161
3.782,9.91024934
3.782,9.88042834
3.782,9.92337058
3.782,9.899961095
3.782,9.92068669
3.796,9.942008705000001
3.796,9.874016825
3.796,9.939026605
3.796,9.888032695
3.796,9.921283110000001
3.796,9.902943195
3.796,9.87148204
3.796,9.91710817
3.796,9.87983192
3.796,9.92456342
3.797,9.907714555
3.797,9.943201545
3.797,9.889076430000001
3.797,9.87655161
3.797,9.910100235
3.797,9.926203575
3.797,9.94961306
3.797,9.950955005
3.797,9.886243435
3.797,9.96213788
3.797,9.89981199
3.797,9.90040841
3.798,9.93619361
3.798,9.890716585
3.798,9.888629115
3.798,9.870736515
3.812,9.9418596
3.812,9.940815865000001
3.812,9.876253400000001
3.812,9.884454175
3.812,9.918450115
3.812,9.886839855
3.812,9.956024575
3.812,9.86999099
3.812,9.884454175
3.813,9.852993020000001
3.813,9.89504063
3.813,9.916064435000001
3.813,9.908310975000001
3.813,9.952744265
3.813,9.910398445
3.813,9.901899460000001
3.813,9.854036755000001
3.813,9.981670635
3.813,9.91024934
3.813,9.930378515000001
3.813,9.884454175
3.814,9.907118135000001
3.814,9.867456205
3.814,9.898022730000001
3.814,9.900557515000001
3.828,9.916213540000001
3.828,9.95736652
3.828,9.935746295000001
3.828,9.891014795
3.828,9.88967285
3.828,9.93738645
3.828,9.905627085
3.828,9.921730425
3.828,9.9090565
3.828,9.874762350000001
3.829,9.898022730000001
3.829,9.89861915
3.829,9.879384605
3.829,9.908310975000001
3.829,9.925607155
3.829,9.949911270000001
3.829,9.87267488
3.829,9.901899460000001
3.829,9.890120165
3.829,9.919642955
3.829,9.90667082
3.829,9.934404350000001
3.83,9.912485915000001
3.83,9.924116105000001
3.83,9.899066465
3.83,9.913082335
3.844,9.896829890000001
3.844,9.890120165
3.844,9.912336810000001
3.844,9.939473920000001
3.844,9.88669075
3.844,9.949911270000001
3.844,9.887436275
3.844,9.87953371
3.844,9.90786366
3.844,9.89235674
3.845,9.875806085
3.845,9.86253574
3.845,9.876104295000001
3.845,9.940964970000001
3.845,9.91531891
3.845,9.909951130000001
3.845,9.912485915000001
3.845,9.915169805
3.845,9.934255245000001
3.845,9.904136035
3.845,9.905030665
3.846,9.882515810000001
3.846,9.9299312
3.846,9.903241405000001
3.846,9.923519685
3.846,9.916660855
3.86,9.913529650000001
3.86,9.927992835000001
3.86,9.88877822
3.86,9.85627333
3.86,9.9001102
3.86,9.902048565000001
3.86,9.953638895000001
3.86,9.87386772
3.861,9.886243435
3.861,9.898022730000001
3.861,9.90040841
3.861,9.88102476
3.861,9.888330905
3.861,9.888927325000001
3.861,9.923221475
3.861,9.922625055000001
3.861,9.866561575
3.861,9.909652920000001
3.861,9.90786366
3.862,9.94424528
3.862,9.891313005
3.862,9.908012765
3.862,9.895189735
3.862,9.920239375000001
3.862,9.941114075
3.862,10.005825645
3.876,9.939623025000001
3.876,9.917406380000001
3.876,9.914275175
3.876,9.870438305
3.876,9.86760531
3.876,9.894891525
3.876,9.892804055000001
3.877,9.89742631
3.877,9.916362645000001
3.877,9.902048565000001
3.877,9.931869565000001
3.877,9.916064435000001
3.877,9.889076430000001
3.877,9.880875655
3.877,9.873718615000001
3.877,9.86999099
3.877,9.934553455
3.877,9.908012765
3.877,9.922028635
3.878,9.894146000000001
3.878,9.89742631
3.878,9.90130304
3.878,9.896829890000001
3.878,9.94543812
3.878,9.93529898
3.878,9.92873836
3.892,9.87834087
3.892,9.89981199
3.892,9.89861915
3.892,9.915020700000001
3.892,9.898768255
3.892,9.924712525
3.892,9.90488156
3.892,9.85090555
3.892,9.884006860000001
3.892,9.91651175
3.893,9.89653168
3.893,9.936939135000001
3.893,9.934851665
3.893,9.80945436
3.893,9.88072655
3.893,9.900259305
3.893,9.895786155
3.893,9.919046535
3.893,9.912336810000001
3.893,9.908310975000001
3.893,9.90637261
3.894,9.931273145
3.894,9.93380793
3.894,9.919046535
3.894,9.868947255
3.894,9.92337058
3.908,9.9508059
3.908,9.88460328
3.908,9.893698685
3.908,9.906819925
3.908,9.92754552
3.909,9.916660855
3.909,9.952744265
3.909,9.914275175
3.909,9.88281402
3.909,9.891611215000001
3.909,9.927992835000001
3.909,9.90786366
3.909,9.944096175
3.909,9.916959065
3.909,9.928887465
3.91,9.882068495
3.91,9.882366705
3.91,9.92575626
3.91,9.875806085
3.91,9.895637050000001
3.91,9.901452145
3.91,9.917704590000001
3.91,9.903837825
3.91,9.904732455000001
3.911,9.902346775
3.924,9.891909425
3.924,9.953788000000001
3.924,9.962286985
3.924,9.900557515000001
3.924,9.931273145
3.924,9.885199700000001
3.924,9.916064435000001
3.925,9.86343037
3.925,9.913529650000001
3.925,9.899961095
3.925,9.887138065
3.925,9.973618965
3.925,9.927694625
3.925,9.887436275
3.925,9.903539615
3.925,9.907416345
3.925,9.918897430000001
3.926,9.899961095
3.926,9.90130304
3.926,9.891313005
3.926,9.918897430000001
3.926,9.867008890000001
3.926,9.956322785000001
3.926,9.854334965000001
3.926,9.914275175
3.926,9.87058741
3.926,9.924116105000001
3.94,9.900855725000001
3.94,9.883559545
3.94,9.92038848
3.94,9.87774445
3.94,9.933658825
3.941,9.90368872
3.941,9.898320940000001
3.941,9.942903335
3.941,9.909205605
3.941,9.901452145
3.941,9.884006860000001
3.941,9.886392540000001
3.941,9.844195825
3.941,9.917406380000001
3.941,9.891313005
3.941,9.86521963
3.942,9.926501785000001
3.942,9.871034725000001
3.942,9.918450115
3.942,9.912784125
3.942,9.91979206
3.942,9.906819925
3.942,9.905328875
3.942,9.92068669
3.942,9.919344745
3.942,9.902346775
3.956,9.90279409
3.956,9.898768255
3.956,9.923967000000001
3.956,9.926799995
3.956,9.944543490000001
3.956,9.871929355
3.956,9.902346775
3.956,9.898022730000001
3.956,9.87983192
3.957,9.938728395
3.957,9.916362645000001
3.957,9.909802025000001
3.957,9.90040841
3.957,9.919344745
3.957,9.858509905
3.957,9.847177925
3.957,9.887436275
3.957,9.923221475
3.957,9.901750355
3.957,9.899961095
3.958,9.88937464
3.958,9.892804055000001
3.958,9.88669075
3.958,9.898022730000001
3.958,9.921283110000001
3.972,9.92337058
3.972,9.853738545
3.972,9.89265495
3.972,9.952446055000001
3.972,9.948420220000001
3.972,9.934851665
3.972,9.902048565000001
3.972,9.93112404
3.973,9.911591285
3.973,9.89384779
3.973,9.891313005
3.973,9.895189735
3.973,9.928589255
3.973,9.905030665
3.973,9.86760531
3.973,9.867008890000001
3.973,9.899513780000001
3.973,9.877297135000001
3.974,9.84732703
3.974,9.94364886
3.974,9.885348805000001
3.974,9.92724731
3.974,9.90935471
3.974,9.91561712
3.974,9.930080305
3.988,9.90130304
3.988,9.93022941
3.988,9.88937464
3.988,9.899513780000001
3.988,9.839126255
3.988,9.884006860000001
3.988,9.90875829
3.989,9.90637261
3.989,9.928291045
3.989,9.930527620000001
3.989,9.927098205
3.989,9.9120386
3.989,9.878788185000001
3.989,9.921432215000001
3.99,9.87804266
3.99,9.911591285
3.99,9.921283110000001
3.99,9.918748325000001
3.99,9.92337058
3.99,9.891909425
3.99,9.893102265000001
3.99,9.931720460000001
3.99,9.861492005
3.99,9.913827860000001
3.991,9.90160125
3.991,9.917406380000001
3.991,9.93798287
4.004,9.952595160000001
4.004,9.932764195
4.005,9.903837825
4.005,9.902197670000001
4.005,9.87774445
4.005,9.923967000000001
4.005,9.913380545
4.005,9.943201545
4.005,9.911591285
4.006,9.90875829
4.006,9.914871595000001
4.006,9.946481855
4.006,9.91710817
4.006,9.918897430000001
4.006,9.81899708
4.006,9.93261509
4.007,9.913827860000001
4.007,9.88877822
4.007,9.878191765
4.007,9.88370865
4.008,9.869841885000001
4.008,9.89504063
4.008,9.95527905
4.008,9.889225535000001
4.008,9.89623347
4.008,9.878639080000001
4.019,9.860746480000001
4.019,9.870736515
4.019,9.899662885
4.019,9.899961095
4.019,9.911591285
4.02,9.89504063
4.02,9.881472075000001
4.02,9.923519685
4.02,9.960199515000001
4.02,9.91680996
4.02,9.90816187
4.021,9.88997106
4.021,9.941114075
4.021,9.921432215000001
4.021,9.9299312
4.021,9.90816187
4.021,9.86343037
4.021,9.938728395
4.021,9.897277205
4.021,9.953788000000001
4.021,9.91531891
4.021,9.92963299
4.022,9.89146211
4.022,9.899961095
4.022,9.909205605
4.022,9.903539615
4.022,9.959603095
4.022,9.9269491
4.035,9.902197670000001
4.035,9.831671005
4.035,9.93977213
4.035,9.87834087
4.035,9.891760320000001
4.035,9.8822176
4.035,9.904583350000001
4.036,9.904732455000001
4.036,9.902197670000001
4.036,9.942157810000001
4.036,9.89623347
4.036,9.903837825
4.036,9.94364886
4.036,9.899662885
4.036,9.913529650000001
4.037,9.88937464
4.037,9.911143970000001
4.037,9.891909425
4.037,9.87953371
4.037,9.882515810000001
4.037,9.854334965000001
4.037,9.88579612
4.037,9.90160125
4.051,9.864325000000001
4.051,9.886392540000001
4.051,9.9090565
4.051,9.914573385
4.051,9.905776190000001
4.051,9.880875655
4.051,9.92486163
4.051,9.92754552
4.051,9.915468015
4.052,9.923967000000001
4.052,9.9508059
4.052,9.900706620000001
4.052,9.934255245000001
4.052,9.91591533
4.052,9.91323144
4.052,9.931869565000001
4.052,9.922625055000001
4.052,9.908907395
4.052,9.899961095
4.053,9.962734300000001
4.053,9.896084365
4.053,9.91531891
4.053,9.8971281
4.053,9.9090565
4.053,9.92605447
4.067,9.895487945000001
4.067,9.879981025000001
4.067,9.888629115
4.067,9.836442365
4.067,9.919941165000001
4.067,9.91144218
4.067,9.922774160000001
4.067,9.89742631
4.068,9.955726365
4.068,9.90517977
4.068,9.897873625
4.068,9.930527620000001
4.068,9.9090565
4.068,9.937535555
4.068,9.894146000000001
4.068,9.94156139
4.068,9.91830101
4.068,9.908310975000001
4.068,9.905328875
4.069,9.86909636
4.069,9.88311223
4.069,9.889225535000001
4.069,9.945885435000001
4.069,9.929782095
4.069,9.90816187
4.083,9.892207635
4.083,9.943350650000001
4.084,9.885945225
4.084,9.933957035
4.084,9.9030923
4.084,9.913976965
4.084,9.933360615
4.084,9.901750355
4.084,9.913380545
4.085,9.896978995000001
4.085,9.88728717
4.085,9.902048565000001
4.085,9.910100235
4.085,9.892953160000001
4.085,9.95945399
4.085,9.913678755000001
4.085,9.909205605
4.085,9.919046535
4.085,9.902346775
4.085,9.886839855
4.086,9.91323144
4.086,9.92247595
4.086,9.92337058
4.086,9.907416345
4.086,9.909802025000001
4.087,9.902346775
4.099,9.894146000000001
4.099,9.920239375000001
4.099,9.88937464
4.099,9.927843730000001
4.099,9.936939135000001
4.099,9.876104295000001
4.099,9.932913300000001
4.099,9.897873625
4.099,9.901750355
4.1,9.91293323
4.1,9.942306915
4.1,9.88848001
4.1,9.92963299
4.1,9.943499755000001
4.1,9.91680996
4.1,9.9090565
4.1,9.892804055000001
4.1,9.910100235
4.1,9.896084365
4.1,9.906074400000001
4.1,9.924116105000001
4.101,9.89354958
4.101,9.918897430000001
4.101,9.911293075
4.101,9.854633175
4.101,9.921283110000001
4.101,9.931273145
4.101,9.89981199
4.115,9.846581505
4.115,9.91472249
4.115,9.957515625000001
4.115,9.85597512
4.115,9.951849635
4.115,9.89444421
4.115,9.91919564
4.115,9.859106325
4.115,9.917406380000001
4.116,9.896382575
4.116,9.87655161
4.116,9.900855725000001
4.116,9.92217774
4.116,9.8971281
4.116,9.90488156
4.116,9.926203575
4.116,9.924116105000001
4.116,9.874762350000001
4.116,9.88579612
4.116,9.923967000000001
4.116,9.922028635
4.117,9.896382575
4.117,9.95855936
4.131,9.91323144
4.131,9.891313005
4.131,9.9180028
4.131,9.87386772
4.131,9.899961095
4.131,9.904434245000001
4.131,9.949165745
4.131,9.861492005
4.132,9.903241405000001
4.132,9.884454175
4.132,9.931869565000001
4.132,9.858808115
4.132,9.923519685
4.132,9.89325137
4.132,9.925458050000001
4.132,9.89742631
4.132,9.899961095
4.132,9.922028635
4.132,9.944096175
4.133,9.882664915000001
4.133,9.909951130000001
4.133,9.882515810000001
4.133,9.91323144
4.133,9.89593526
4.133,9.925458050000001
4.147,9.89354958
4.147,9.932465985
4.147,9.906521715
4.147,9.925308945000001
4.147,9.914573385
4.147,9.882515810000001
4.147,9.85478228
4.148,9.90816187
4.148,9.89861915
4.148,9.90279409
4.148,9.914275175
4.148,9.914275175
4.148,9.921134005
4.148,9.861193795
4.148,9.924414315
4.148,9.904732455000001
4.148,9.92068669
4.149,9.873122195
4.149,9.934255245000001
4.149,9.925159840000001
4.149,9.92635268
4.149,9.889821955
4.149,9.89146211
4.149,9.899066465
4.149,9.911591285
4.149,9.885945225
4.149,9.929334780000001
4.163,9.900855725000001
4.164,9.885647015
4.164,9.87804266
4.168,9.947227380000001
4.168,9.88430507
4.169,9.84166104
4.169,9.880130130000001
4.169,9.893400475
4.169,9.898320940000001
4.169,9.889523745
4.169,9.923817895000001
4.17,9.93410614
4.17,9.918897430000001
4.17,9.887138065
4.17,9.932167775
4.17,9.927992835000001
4.17,9.93649182
4.17,9.838529835000001
4.17,9.921283110000001
4.171,9.91531891
4.171,9.904136035
4.171,9.899513780000001
4.171,9.891611215000001
4.171,9.906074400000001
4.171,9.89146211
4.171,9.921134005
4.172,9.96511998
4.179,9.95438442
4.179,9.893996895
4.179,9.915766225
4.179,9.913976965
4.18,9.878788185000001
4.18,9.91561712
4.18,9.892804055000001
4.18,9.87297309
4.18,9.882963125
4.18,9.91651175
4.18,9.918897430000001
4.18,9.930378515000001
4.181,9.943201545
4.181,9.85985185
4.181,9.892505845
4.181,9.89981199
4.181,9.931273145
4.181,9.880577445
4.181,9.90488156
4.181,9.91412607
4.181,9.905776190000001
4.181,9.89533884
4.182,9.900557515000001
4.182,9.93470256
4.182,9.927098205
4.182,9.938131975000001
4.182,9.876700715
4.182,9.908460080000001
4.182,9.908310975000001
4.182,9.900706620000001
4.182,9.876998925
4.183,9.893698685
4.183,9.876402505
4.183,9.916362645000001
4.183,9.910994865000001
4.183,9.92187953
4.195,9.912485915000001
4.195,9.898022730000001
4.195,9.929782095
4.195,9.87595519
4.195,9.866561575
4.195,9.910398445
4.195,9.917406380000001
4.195,9.88549791
4.196,9.917257275
4.196,9.965418190000001
4.196,9.912485915000001
4.196,9.929782095
4.196,9.92844015
4.196,9.84016999
4.196,9.88341044
4.196,9.93738645
4.196,9.881770285
4.196,9.90637261
4.21,9.890418375000001
4.21,9.887734485000001
4.21,9.92963299
4.21,9.893698685
4.21,9.923519685
4.21,9.870736515
4.21,9.874613245
4.211,9.870736515
4.211,9.89235674
4.211,9.885199700000001
4.211,9.921134005
4.211,9.918897430000001
4.211,9.903837825
4.211,9.917853695
4.211,9.8822176
4.211,9.885199700000001
4.211,9.926203575
4.212,9.924116105000001
4.212,9.916213540000001
4.212,9.895487945000001
4.212,9.9358954
4.226,9.908609185000001
4.226,9.902644985
4.226,9.894295105000001
4.226,9.955129945000001
4.226,9.88490149
4.226,9.890269270000001
4.226,9.930527620000001
4.227,9.908460080000001
4.227,9.897277205
4.227,9.900855725000001
4.227,9.956322785000001
4.227,9.89235674
4.227,9.89056748
4.227,9.87535877
4.227,9.878788185000001
4.227,9.888927325000001
4.227,9.899513780000001
4.227,9.916064435000001
4.228,9.88937464
4.228,9.840020885000001
4.228,9.920835795
4.228,9.920537585
4.228,9.89086569
4.228,9.907118135000001
4.228,9.930080305
4.242,9.93470256
4.242,9.958410255
4.242,9.902644985
4.242,9.904136035
4.242,9.905627085
4.242,9.91442428
4.242,9.918748325000001
4.243,9.91591533
4.243,9.92337058
4.243,9.927098205
4.243,9.9209849
4.243,9.87714803
4.243,9.929185675000001
4.243,9.913082335
4.243,9.90040841
4.243,9.88370865
4.243,9.907118135000001
4.243,9.871332935
4.244,9.846879715
4.244,9.839722675
4.244,9.875209665
4.244,9.87446414
4.244,9.886392540000001
4.244,9.916959065
4.244,9.89981199
4.244,9.921581320000001
4.258,9.863877685
4.258,9.885348805000001
4.258,9.93142225
4.258,9.93201867
4.258,9.940964970000001
4.258,9.853142125
4.258,9.941114075
4.259,9.89981199
4.259,9.876402505
4.259,9.94573633
4.259,9.911889495
4.259,9.893996895
4.259,9.885348805000001
4.259,9.882963125
4.259,9.922028635
4.259,9.93022941
4.259,9.93142225
4.259,9.872823985
4.26,9.915468015
4.26,9.916959065
4.26,9.95826115
4.26,9.927694625
4.26,9.881173865000001
4.26,9.86671068
4.26,9.9269491
4.26,9.85865901
4.274,9.881173865000001
4.274,9.91830101
4.274,9.88609433
4.274,9.907267240000001
4.274,9.905328875
4.274,9.884752385
4.275,9.831969215
4.275,9.949762165000001
4.275,9.89504063
4.275,9.895189735
4.275,9.882515810000001
4.275,9.891611215000001
4.275,9.886392540000001
4.275,9.896978995000001
4.275,9.87267488
4.275,9.859702745
4.275,9.86343037
4.276,9.92366879
4.276,9.894891525
4.276,9.873718615000001
4.276,9.894891525
4.276,9.930974935
4.276,9.92187953
4.276,9.93022941
4.276,9.937833765
4.276,9.9090565
4.29,9.938131975000001
4.29,9.940964970000001
4.29,9.938728395
4.29,9.932764195
4.29,9.95796294
4.29,9.91830101
4.29,9.89533884
4.29,9.923221475
4.291,9.912485915000001
4.291,9.883559545
4.291,9.88997106
4.291,9.918450115
4.291,9.882366705
4.291,9.906223505
4.291,9.932465985
4.291,9.892207635
4.291,9.91024934
4.292,9.89891736
4.292,9.898171835000001
4.292,9.910398445
4.292,9.91174039
4.292,9.898470045
4.292,9.874315035
4.292,9.95020948
4.292,9.91084576
4.292,9.9299312
4.306,9.913529650000001
4.306,9.879981025000001
4.306,9.892505845
4.306,9.920239375000001
4.306,9.922326845
4.306,9.90279409
4.306,9.942008705000001
4.306,9.918748325000001
4.306,9.896382575
4.306,9.91054755
4.307,9.888927325000001
4.307,9.90875829
4.307,9.931571355
4.307,9.906223505
4.307,9.9120386
4.307,9.874762350000001
4.307,9.891760320000001
4.307,9.892207635
4.307,9.866859785
4.307,9.909205605
4.307,9.956620995
4.307,9.92963299
4.308,9.880130130000001
4.308,9.907118135000001
4.308,9.902197670000001
4.308,9.938430185
4.322,9.918450115
4.322,9.95706831
4.322,9.922923265
4.322,9.91263502
4.322,9.95527905
4.322,9.899513780000001
4.322,9.881322970000001
4.322,9.891313005
4.322,9.927694625
4.322,9.93201867
4.323,9.94007034
4.323,9.880577445
4.323,9.913380545
4.323,9.90428514
4.323,9.921134005
4.323,9.908310975000001
4.323,9.857018855
4.323,9.894146000000001
4.323,9.88997106
4.323,9.908460080000001
4.323,9.89921557
4.324,9.902048565000001
4.324,9.897277205
4.324,9.85746617
4.324,9.90637261
4.338,9.95438442
4.338,9.920537585
4.338,9.912336810000001
4.338,9.82406665
4.338,9.90279409
4.338,9.91293323
4.338,9.90667082
4.338,9.947078275
4.338,9.873718615000001
4.338,9.903539615
4.339,9.92456342
4.339,9.890269270000001
4.339,9.91323144
4.339,9.9030923
4.339,9.96511998
4.339,9.86939457
4.339,9.883261335
4.339,9.919642955
4.339,9.887883590000001
4.339,9.81750603
4.34,9.85329123
4.34,9.906223505
4.34,9.883857755000001
4.34,9.932913300000001
4.34,9.884454175
4.34,9.898022730000001
4.354,9.91710817
4.354,9.91054755
4.354,9.931273145
4.354,9.89593526
4.354,9.91263502
4.354,9.911143970000001
4.354,9.913976965
4.355,9.91561712
4.355,9.95736652
4.355,9.899364675000001
4.355,9.86671068
4.355,9.902644985
4.355,9.913529650000001
4.355,9.87446414
4.355,9.964076245000001
4.355,9.895637050000001
4.355,9.933062405000001
4.355,9.883857755000001
4.355,9.925607155
4.356,9.964225350000001
4.356,9.877446240000001
4.356,9.929036570000001
4.356,9.8613429
4.356,9.896829890000001
4.356,9.9388775
4.356,9.92217774
4.37,9.869245465
4.37,9.90517977
4.37,9.965567295000001
4.37,9.92635268
4.37,9.919344745
4.37,9.916213540000001
4.37,9.907416345
4.37,9.949762165000001
4.371,9.93261509
4.371,9.954235315
4.371,9.937535555
4.371,9.9090565
4.371,9.905627085
4.371,9.92844015
4.371,9.88072655
4.371,9.94305244
4.371,9.884752385
4.371,9.92337058
4.371,9.907416345
4.371,9.888032695
4.372,9.87953371
4.372,9.888629115
4.372,9.891611215000001
4.372,9.855826015
4.372,9.922923265
4.372,9.918151905
4.386,9.921730425
4.386,9.924414315
4.386,9.901750355
4.386,9.88311223
4.386,9.91591533
4.386,9.921134005
4.386,9.964076245000001
4.386,9.87386772
4.386,9.936342715
4.387,9.914573385
